stateFIPS,State,censusTract,County,Census Tract,Year,Value
17,Illinois,17031824005,Cook,17031824005,2013-2017,30.80%
17,Illinois,17031824006,Cook,17031824006,2013-2017,32.90%
17,Illinois,17031824105,Cook,17031824105,2013-2017,24.20%
17,Illinois,17031824106,Cook,17031824106,2013-2017,25.60%
17,Illinois,17031824107,Cook,17031824107,2013-2017,20.40%
17,Illinois,17031824108,Cook,17031824108,2013-2017,28.80%
17,Illinois,17031824113,Cook,17031824113,2013-2017,32.00%
17,Illinois,17031824114,Cook,17031824114,2013-2017,30.30%
17,Illinois,17031824115,Cook,17031824115,2013-2017,23.50%
17,Illinois,17031824116,Cook,17031824116,2013-2017,33.30%
17,Illinois,17031824117,Cook,17031824117,2013-2017,22.60%
17,Illinois,17031824119,Cook,17031824119,2013-2017,27.10%
17,Illinois,17031824120,Cook,17031824120,2013-2017,23.10%
17,Illinois,17031824121,Cook,17031824121,2013-2017,32.60%
17,Illinois,17031824122,Cook,17031824122,2013-2017,26.20%
17,Illinois,17031824123,Cook,17031824123,2013-2017,29.60%
17,Illinois,17031824300,Cook,17031824300,2013-2017,21.70%
17,Illinois,17031824400,Cook,17031824400,2013-2017,31.70%
17,Illinois,17031824503,Cook,17031824503,2013-2017,31.60%
17,Illinois,17031824505,Cook,17031824505,2013-2017,39.90%
17,Illinois,17031824506,Cook,17031824506,2013-2017,27.00%
17,Illinois,17031824507,Cook,17031824507,2013-2017,32.50%
17,Illinois,17031824601,Cook,17031824601,2013-2017,28.50%
17,Illinois,17031824602,Cook,17031824602,2013-2017,27.40%
17,Illinois,17031824701,Cook,17031824701,2013-2017,47.50%
17,Illinois,17031824702,Cook,17031824702,2013-2017,37.70%
17,Illinois,17031824800,Cook,17031824800,2013-2017,33.60%
17,Illinois,17031824900,Cook,17031824900,2013-2017,41.00%
17,Illinois,17031825000,Cook,17031825000,2013-2017,28.80%
17,Illinois,17031825200,Cook,17031825200,2013-2017,31.40%
17,Illinois,17031825302,Cook,17031825302,2013-2017,36.70%
17,Illinois,17031825303,Cook,17031825303,2013-2017,29.40%
17,Illinois,17031825304,Cook,17031825304,2013-2017,26.20%
17,Illinois,17031825400,Cook,17031825400,2013-2017,34.60%
17,Illinois,17031825501,Cook,17031825501,2013-2017,23.70%
17,Illinois,17031825503,Cook,17031825503,2013-2017,37.70%
17,Illinois,17031825504,Cook,17031825504,2013-2017,41.00%
17,Illinois,17031825505,Cook,17031825505,2013-2017,34.90%
17,Illinois,17031825600,Cook,17031825600,2013-2017,31.20%
17,Illinois,17031825700,Cook,17031825700,2013-2017,34.50%
17,Illinois,17031825801,Cook,17031825801,2013-2017,22.10%
17,Illinois,17031825802,Cook,17031825802,2013-2017,42.10%
17,Illinois,17031825803,Cook,17031825803,2013-2017,26.30%
17,Illinois,17031825900,Cook,17031825900,2013-2017,28.70%
17,Illinois,17031826000,Cook,17031826000,2013-2017,37.00%
17,Illinois,17031826100,Cook,17031826100,2013-2017,36.50%
17,Illinois,17031826201,Cook,17031826201,2013-2017,36.30%
17,Illinois,17031826202,Cook,17031826202,2013-2017,33.70%
17,Illinois,17031826301,Cook,17031826301,2013-2017,29.60%
17,Illinois,17031826303,Cook,17031826303,2013-2017,37.30%
17,Illinois,17031826304,Cook,17031826304,2013-2017,20.70%
17,Illinois,17031826401,Cook,17031826401,2013-2017,30.80%
17,Illinois,17031826402,Cook,17031826402,2013-2017,32.20%
17,Illinois,17031826500,Cook,17031826500,2013-2017,30.60%
17,Illinois,17031826600,Cook,17031826600,2013-2017,22.70%
17,Illinois,17031826700,Cook,17031826700,2013-2017,27.20%
17,Illinois,17031826800,Cook,17031826800,2013-2017,35.90%
17,Illinois,17031826901,Cook,17031826901,2013-2017,22.20%
17,Illinois,17031826902,Cook,17031826902,2013-2017,13.30%
17,Illinois,17031827000,Cook,17031827000,2013-2017,18.10%
17,Illinois,17031827100,Cook,17031827100,2013-2017,24.30%
17,Illinois,17031827200,Cook,17031827200,2013-2017,36.00%
17,Illinois,17031827300,Cook,17031827300,2013-2017,23.80%
17,Illinois,17031827400,Cook,17031827400,2013-2017,24.60%
17,Illinois,17031827500,Cook,17031827500,2013-2017,28.70%
17,Illinois,17031827600,Cook,17031827600,2013-2017,32.00%
17,Illinois,17031827700,Cook,17031827700,2013-2017,34.40%
17,Illinois,17031827801,Cook,17031827801,2013-2017,34.30%
17,Illinois,17031827802,Cook,17031827802,2013-2017,30.20%
17,Illinois,17031827804,Cook,17031827804,2013-2017,44.70%
17,Illinois,17031827805,Cook,17031827805,2013-2017,41.10%
17,Illinois,17031827901,Cook,17031827901,2013-2017,32.30%
17,Illinois,17031827902,Cook,17031827902,2013-2017,26.80%
17,Illinois,17031828000,Cook,17031828000,2013-2017,22.00%
17,Illinois,17031828100,Cook,17031828100,2013-2017,35.30%
17,Illinois,17031828201,Cook,17031828201,2013-2017,27.20%
17,Illinois,17031828202,Cook,17031828202,2013-2017,33.60%
17,Illinois,17031828300,Cook,17031828300,2013-2017,34.20%
17,Illinois,17031828401,Cook,17031828401,2013-2017,21.90%
17,Illinois,17031828402,Cook,17031828402,2013-2017,37.40%
17,Illinois,17031828503,Cook,17031828503,2013-2017,25.40%
17,Illinois,17031828504,Cook,17031828504,2013-2017,31.00%
17,Illinois,17031828505,Cook,17031828505,2013-2017,41.70%
17,Illinois,17031828506,Cook,17031828506,2013-2017,26.90%
17,Illinois,17031828601,Cook,17031828601,2013-2017,20.10%
17,Illinois,17031828602,Cook,17031828602,2013-2017,29.50%
17,Illinois,17031828701,Cook,17031828701,2013-2017,20.20%
17,Illinois,17031828702,Cook,17031828702,2013-2017,30.90%
17,Illinois,17031828801,Cook,17031828801,2013-2017,31.60%
17,Illinois,17031828802,Cook,17031828802,2013-2017,50.30%
17,Illinois,17031828900,Cook,17031828900,2013-2017,16.80%
17,Illinois,17031829000,Cook,17031829000,2013-2017,18.20%
17,Illinois,17031829100,Cook,17031829100,2013-2017,17.70%
17,Illinois,17031829200,Cook,17031829200,2013-2017,20.20%
17,Illinois,17031829301,Cook,17031829301,2013-2017,27.30%
17,Illinois,17031829302,Cook,17031829302,2013-2017,35.20%
17,Illinois,17031829401,Cook,17031829401,2013-2017,16.80%
17,Illinois,17031829402,Cook,17031829402,2013-2017,27.80%
17,Illinois,17031829500,Cook,17031829500,2013-2017,22.30%
17,Illinois,17031829600,Cook,17031829600,2013-2017,31.10%
17,Illinois,17031829700,Cook,17031829700,2013-2017,31.30%
17,Illinois,17031829800,Cook,17031829800,2013-2017,30.80%
17,Illinois,17031829901,Cook,17031829901,2013-2017,28.50%
17,Illinois,17031829902,Cook,17031829902,2013-2017,35.20%
17,Illinois,17031830001,Cook,17031830001,2013-2017,38.10%
17,Illinois,17031830003,Cook,17031830003,2013-2017,37.20%
17,Illinois,17031830004,Cook,17031830004,2013-2017,45.40%
17,Illinois,17031830005,Cook,17031830005,2013-2017,23.70%
17,Illinois,17031830006,Cook,17031830006,2013-2017,43.50%
17,Illinois,17031830007,Cook,17031830007,2013-2017,26.20%
17,Illinois,17031830008,Cook,17031830008,2013-2017,30.80%
17,Illinois,17031830100,Cook,17031830100,2013-2017,30.70%
17,Illinois,17031830201,Cook,17031830201,2013-2017,35.90%
17,Illinois,17031830202,Cook,17031830202,2013-2017,22.80%
17,Illinois,17031830300,Cook,17031830300,2013-2017,27.40%
17,Illinois,17031830400,Cook,17031830400,2013-2017,24.20%
17,Illinois,17031830500,Cook,17031830500,2013-2017,45.70%
17,Illinois,17031830600,Cook,17031830600,2013-2017,35.90%
17,Illinois,17031830700,Cook,17031830700,2013-2017,32.40%
17,Illinois,17031830800,Cook,17031830800,2013-2017,30.30%
17,Illinois,17031830900,Cook,17031830900,2013-2017,18.70%
17,Illinois,17031831000,Cook,17031831000,2013-2017,15.10%
17,Illinois,17031831100,Cook,17031831100,2013-2017,28.20%
17,Illinois,17031831200,Cook,17031831200,2013-2017,28.70%
17,Illinois,17031831300,Cook,17031831300,2013-2017,7.30%
17,Illinois,17031831400,Cook,17031831400,2013-2017,13.10%
17,Illinois,17031831500,Cook,17031831500,2013-2017,41.30%
17,Illinois,17031831600,Cook,17031831600,2013-2017,25.80%
17,Illinois,17031831700,Cook,17031831700,2013-2017,32.00%
17,Illinois,17031831800,Cook,17031831800,2013-2017,30.00%
17,Illinois,17031831900,Cook,17031831900,2013-2017,18.50%
17,Illinois,17031832000,Cook,17031832000,2013-2017,27.70%
17,Illinois,17031832100,Cook,17031832100,2013-2017,22.90%
17,Illinois,17031832200,Cook,17031832200,2013-2017,19.90%
17,Illinois,17031832300,Cook,17031832300,2013-2017,21.00%
17,Illinois,17031832400,Cook,17031832400,2013-2017,23.60%
17,Illinois,17031832500,Cook,17031832500,2013-2017,32.70%
17,Illinois,17031832600,Cook,17031832600,2013-2017,25.00%
17,Illinois,17031832900,Cook,17031832900,2013-2017,32.80%
17,Illinois,17031833000,Cook,17031833000,2013-2017,17.80%
17,Illinois,17031833100,Cook,17031833100,2013-2017,23.40%
17,Illinois,17031833300,Cook,17031833300,2013-2017,26.50%
17,Illinois,17031833900,Cook,17031833900,2013-2017,11.70%
17,Illinois,17031834000,Cook,17031834000,2013-2017,25.10%
17,Illinois,17031834200,Cook,17031834200,2013-2017,10.50%
17,Illinois,17031834300,Cook,17031834300,2013-2017,25.20%
17,Illinois,17031834400,Cook,17031834400,2013-2017,33.90%
17,Illinois,17031834500,Cook,17031834500,2013-2017,35.70%
17,Illinois,17031834600,Cook,17031834600,2013-2017,12.40%
17,Illinois,17031834700,Cook,17031834700,2013-2017,13.50%
17,Illinois,17031834800,Cook,17031834800,2013-2017,26.40%
17,Illinois,17031834900,Cook,17031834900,2013-2017,13.50%
17,Illinois,17031835000,Cook,17031835000,2013-2017,9.30%
17,Illinois,17031835100,Cook,17031835100,2013-2017,18.30%
17,Illinois,17031835200,Cook,17031835200,2013-2017,19.30%
17,Illinois,17031835500,Cook,17031835500,2013-2017,11.40%
17,Illinois,17031835600,Cook,17031835600,2013-2017,23.40%
17,Illinois,17031835700,Cook,17031835700,2013-2017,0.00%
17,Illinois,17031835800,Cook,17031835800,2013-2017,10.70%
17,Illinois,17031835900,Cook,17031835900,2013-2017,11.20%
17,Illinois,17031836000,Cook,17031836000,2013-2017,16.00%
17,Illinois,17031836100,Cook,17031836100,2013-2017,11.70%
17,Illinois,17031836200,Cook,17031836200,2013-2017,22.80%
17,Illinois,17031836300,Cook,17031836300,2013-2017,31.50%
17,Illinois,17031836400,Cook,17031836400,2013-2017,15.00%
17,Illinois,17031836500,Cook,17031836500,2013-2017,32.00%
17,Illinois,17031836600,Cook,17031836600,2013-2017,19.50%
17,Illinois,17031836700,Cook,17031836700,2013-2017,16.50%
17,Illinois,17031836800,Cook,17031836800,2013-2017,13.40%
17,Illinois,17031836900,Cook,17031836900,2013-2017,9.70%
17,Illinois,17031837000,Cook,17031837000,2013-2017,12.00%
17,Illinois,17031837100,Cook,17031837100,2013-2017,19.80%
17,Illinois,17031837300,Cook,17031837300,2013-2017,7.20%
17,Illinois,17031837400,Cook,17031837400,2013-2017,3.40%
17,Illinois,17031837800,Cook,17031837800,2013-2017,11.50%
17,Illinois,17031838000,Cook,17031838000,2013-2017,17.00%
17,Illinois,17031838100,Cook,17031838100,2013-2017,22.00%
17,Illinois,17031838200,Cook,17031838200,2013-2017,19.70%
17,Illinois,17031838300,Cook,17031838300,2013-2017,33.40%
17,Illinois,17031838600,Cook,17031838600,2013-2017,12.80%
17,Illinois,17031838700,Cook,17031838700,2013-2017,17.00%
17,Illinois,17031838800,Cook,17031838800,2013-2017,26.20%
17,Illinois,17031839000,Cook,17031839000,2013-2017,21.20%
17,Illinois,17031839100,Cook,17031839100,2013-2017,24.50%
17,Illinois,17031839200,Cook,17031839200,2013-2017,15.70%
17,Illinois,17031839500,Cook,17031839500,2013-2017,26.00%
17,Illinois,17031839600,Cook,17031839600,2013-2017,18.80%
17,Illinois,17031839700,Cook,17031839700,2013-2017,23.00%
17,Illinois,17031839800,Cook,17031839800,2013-2017,20.80%
17,Illinois,17031839900,Cook,17031839900,2013-2017,20.20%
17,Illinois,17031840000,Cook,17031840000,2013-2017,23.80%
17,Illinois,17031840100,Cook,17031840100,2013-2017,22.00%
17,Illinois,17031840200,Cook,17031840200,2013-2017,31.70%
17,Illinois,17031840300,Cook,17031840300,2013-2017,24.10%
17,Illinois,17031840400,Cook,17031840400,2013-2017,16.90%
17,Illinois,17031840700,Cook,17031840700,2013-2017,27.10%
17,Illinois,17031840800,Cook,17031840800,2013-2017,23.50%
17,Illinois,17031841000,Cook,17031841000,2013-2017,20.70%
17,Illinois,17031841100,Cook,17031841100,2013-2017,19.30%
17,Illinois,17031841200,Cook,17031841200,2013-2017,19.50%
17,Illinois,17031841300,Cook,17031841300,2013-2017,18.30%
17,Illinois,17031841400,Cook,17031841400,2013-2017,21.40%
17,Illinois,17031841500,Cook,17031841500,2013-2017,13.60%
17,Illinois,17031841600,Cook,17031841600,2013-2017,16.90%
17,Illinois,17031841700,Cook,17031841700,2013-2017,5.90%
17,Illinois,17031841800,Cook,17031841800,2013-2017,21.70%
17,Illinois,17031841900,Cook,17031841900,2013-2017,25.20%
17,Illinois,17031842000,Cook,17031842000,2013-2017,30.80%
17,Illinois,17031842100,Cook,17031842100,2013-2017,31.50%
17,Illinois,17031842200,Cook,17031842200,2013-2017,17.40%
17,Illinois,17031842300,Cook,17031842300,2013-2017,36.70%
17,Illinois,17031842400,Cook,17031842400,2013-2017,35.80%
17,Illinois,17031842500,Cook,17031842500,2013-2017,11.80%
17,Illinois,17031842600,Cook,17031842600,2013-2017,23.60%
17,Illinois,17031842800,Cook,17031842800,2013-2017,27.60%
17,Illinois,17031842900,Cook,17031842900,2013-2017,11.80%
17,Illinois,17031843000,Cook,17031843000,2013-2017,22.40%
17,Illinois,17031843100,Cook,17031843100,2013-2017,24.30%
17,Illinois,17031843200,Cook,17031843200,2013-2017,20.60%
17,Illinois,17031843300,Cook,17031843300,2013-2017,23.10%
17,Illinois,17031843400,Cook,17031843400,2013-2017,4.70%
17,Illinois,17031843500,Cook,17031843500,2013-2017,24.50%
17,Illinois,17031843600,Cook,17031843600,2013-2017,22.80%
17,Illinois,17031843700,Cook,17031843700,2013-2017,26.20%
17,Illinois,17031843800,Cook,17031843800,2013-2017,21.60%
17,Illinois,17031843900,Cook,17031843900,2013-2017,19.20%
17,Illinois,17031980000,Cook,17031980000,2013-2017,0.00%
17,Illinois,17031980100,Cook,17031980100,2013-2017,0.00%
17,Illinois,17031990000,Cook,17031990000,2013-2017,0.00%
17,Illinois,17033880100,Crawford,17033880100,2013-2017,19.70%
17,Illinois,17033880200,Crawford,17033880200,2013-2017,20.50%
17,Illinois,17033880300,Crawford,17033880300,2013-2017,29.10%
17,Illinois,17033880400,Crawford,17033880400,2013-2017,28.20%
17,Illinois,17033880500,Crawford,17033880500,2013-2017,29.60%
17,Illinois,17033880600,Crawford,17033880600,2013-2017,23.90%
17,Illinois,17035972400,Cumberland,17035972400,2013-2017,26.10%
17,Illinois,17035972500,Cumberland,17035972500,2013-2017,16.30%
17,Illinois,17035972600,Cumberland,17035972600,2013-2017,23.00%
17,Illinois,17039971400,De Witt,17039971400,2013-2017,24.40%
17,Illinois,17039971500,De Witt,17039971500,2013-2017,27.40%
17,Illinois,17039971600,De Witt,17039971600,2013-2017,20.10%
17,Illinois,17039971700,De Witt,17039971700,2013-2017,24.40%
17,Illinois,17039971800,De Witt,17039971800,2013-2017,20.90%
17,Illinois,17037000100,DeKalb,17037000100,2013-2017,33.20%
17,Illinois,17037000200,DeKalb,17037000200,2013-2017,26.50%
17,Illinois,17037000300,DeKalb,17037000300,2013-2017,20.50%
17,Illinois,17037000400,DeKalb,17037000400,2013-2017,28.60%
17,Illinois,17037000500,DeKalb,17037000500,2013-2017,36.90%
17,Illinois,17037000600,DeKalb,17037000600,2013-2017,20.30%
17,Illinois,17037000700,DeKalb,17037000700,2013-2017,29.60%
17,Illinois,17037000800,DeKalb,17037000800,2013-2017,22.50%
17,Illinois,17037000900,DeKalb,17037000900,2013-2017,15.50%
17,Illinois,17037001001,DeKalb,17037001001,2013-2017,24.20%
17,Illinois,17037001002,DeKalb,17037001002,2013-2017,25.50%
17,Illinois,17037001300,DeKalb,17037001300,2013-2017,25.20%
17,Illinois,17037001400,DeKalb,17037001400,2013-2017,26.30%
17,Illinois,17037001500,DeKalb,17037001500,2013-2017,29.50%
17,Illinois,17037001600,DeKalb,17037001600,2013-2017,24.10%
17,Illinois,17037001700,DeKalb,17037001700,2013-2017,30.40%
17,Illinois,17037001800,DeKalb,17037001800,2013-2017,35.90%
17,Illinois,17037001900,DeKalb,17037001900,2013-2017,24.00%
17,Illinois,17037002000,DeKalb,17037002000,2013-2017,24.00%
17,Illinois,17037002100,DeKalb,17037002100,2013-2017,25.50%
17,Illinois,17037002200,DeKalb,17037002200,2013-2017,21.30%
17,Illinois,17041952000,Douglas,17041952000,2013-2017,27.70%
17,Illinois,17041952100,Douglas,17041952100,2013-2017,19.70%
17,Illinois,17041952200,Douglas,17041952200,2013-2017,26.20%
17,Illinois,17041952300,Douglas,17041952300,2013-2017,19.70%
17,Illinois,17041952400,Douglas,17041952400,2013-2017,25.30%
17,Illinois,17043840000,DuPage,17043840000,2013-2017,20.60%
17,Illinois,17043840101,DuPage,17043840101,2013-2017,27.80%
17,Illinois,17043840102,DuPage,17043840102,2013-2017,27.40%
17,Illinois,17043840103,DuPage,17043840103,2013-2017,27.10%
17,Illinois,17043840104,DuPage,17043840104,2013-2017,27.50%
17,Illinois,17043840201,DuPage,17043840201,2013-2017,23.20%
17,Illinois,17043840202,DuPage,17043840202,2013-2017,22.90%
17,Illinois,17043840303,DuPage,17043840303,2013-2017,17.10%
17,Illinois,17043840304,DuPage,17043840304,2013-2017,30.30%
17,Illinois,17043840600,DuPage,17043840600,2013-2017,21.60%
17,Illinois,17043840703,DuPage,17043840703,2013-2017,31.60%
17,Illinois,17043840704,DuPage,17043840704,2013-2017,14.60%
17,Illinois,17043840705,DuPage,17043840705,2013-2017,27.10%
17,Illinois,17043840706,DuPage,17043840706,2013-2017,31.30%
17,Illinois,17043840801,DuPage,17043840801,2013-2017,24.90%
17,Illinois,17043840802,DuPage,17043840802,2013-2017,28.10%
17,Illinois,17043840901,DuPage,17043840901,2013-2017,20.70%
17,Illinois,17043840904,DuPage,17043840904,2013-2017,24.30%
17,Illinois,17043840906,DuPage,17043840906,2013-2017,27.40%
17,Illinois,17043840907,DuPage,17043840907,2013-2017,27.70%
17,Illinois,17043840908,DuPage,17043840908,2013-2017,23.10%
17,Illinois,17043840910,DuPage,17043840910,2013-2017,19.00%
17,Illinois,17043840911,DuPage,17043840911,2013-2017,17.50%
17,Illinois,17043841002,DuPage,17043841002,2013-2017,25.80%
17,Illinois,17043841003,DuPage,17043841003,2013-2017,21.90%
17,Illinois,17043841004,DuPage,17043841004,2013-2017,26.90%
17,Illinois,17043841102,DuPage,17043841102,2013-2017,29.10%
17,Illinois,17043841103,DuPage,17043841103,2013-2017,26.20%
17,Illinois,17043841104,DuPage,17043841104,2013-2017,33.10%
17,Illinois,17043841108,DuPage,17043841108,2013-2017,19.80%
17,Illinois,17043841109,DuPage,17043841109,2013-2017,18.00%
17,Illinois,17043841110,DuPage,17043841110,2013-2017,17.20%
17,Illinois,17043841111,DuPage,17043841111,2013-2017,26.60%
17,Illinois,17043841112,DuPage,17043841112,2013-2017,21.40%
17,Illinois,17043841113,DuPage,17043841113,2013-2017,26.80%
17,Illinois,17043841114,DuPage,17043841114,2013-2017,27.10%
17,Illinois,17043841204,DuPage,17043841204,2013-2017,31.90%
17,Illinois,17043841205,DuPage,17043841205,2013-2017,27.10%
17,Illinois,17043841206,DuPage,17043841206,2013-2017,27.70%
17,Illinois,17043841207,DuPage,17043841207,2013-2017,20.00%
17,Illinois,17043841208,DuPage,17043841208,2013-2017,31.90%
17,Illinois,17043841209,DuPage,17043841209,2013-2017,31.90%
17,Illinois,17043841210,DuPage,17043841210,2013-2017,20.10%
17,Illinois,17043841307,DuPage,17043841307,2013-2017,27.30%
17,Illinois,17043841308,DuPage,17043841308,2013-2017,24.10%
17,Illinois,17043841310,DuPage,17043841310,2013-2017,21.50%
17,Illinois,17043841312,DuPage,17043841312,2013-2017,30.60%
17,Illinois,17043841313,DuPage,17043841313,2013-2017,17.50%
17,Illinois,17043841314,DuPage,17043841314,2013-2017,31.30%
17,Illinois,17043841315,DuPage,17043841315,2013-2017,20.50%
17,Illinois,17043841316,DuPage,17043841316,2013-2017,18.70%
17,Illinois,17043841318,DuPage,17043841318,2013-2017,18.00%
17,Illinois,17043841320,DuPage,17043841320,2013-2017,25.50%
17,Illinois,17043841321,DuPage,17043841321,2013-2017,16.40%
17,Illinois,17043841322,DuPage,17043841322,2013-2017,25.20%
