stateFIPS,State,censusTract,Census Tract,Year,Value
17,Illinois,17031823801,"Cook County, IL - 17031823801",2013-2017,62.60%
17,Illinois,17031823803,"Cook County, IL - 17031823803",2013-2017,64.90%
17,Illinois,17031823805,"Cook County, IL - 17031823805",2013-2017,64.20%
17,Illinois,17031823806,"Cook County, IL - 17031823806",2013-2017,59.60%
17,Illinois,17031823901,"Cook County, IL - 17031823901",2013-2017,64.20%
17,Illinois,17031823903,"Cook County, IL - 17031823903",2013-2017,70.20%
17,Illinois,17031823904,"Cook County, IL - 17031823904",2013-2017,68.30%
17,Illinois,17031824003,"Cook County, IL - 17031824003",2013-2017,78.80%
17,Illinois,17031824004,"Cook County, IL - 17031824004",2013-2017,69.00%
17,Illinois,17031824005,"Cook County, IL - 17031824005",2013-2017,75.30%
17,Illinois,17031824006,"Cook County, IL - 17031824006",2013-2017,80.40%
17,Illinois,17031824105,"Cook County, IL - 17031824105",2013-2017,71.80%
17,Illinois,17031824106,"Cook County, IL - 17031824106",2013-2017,77.50%
17,Illinois,17031824107,"Cook County, IL - 17031824107",2013-2017,69.30%
17,Illinois,17031824108,"Cook County, IL - 17031824108",2013-2017,82.40%
17,Illinois,17031824113,"Cook County, IL - 17031824113",2013-2017,80.30%
17,Illinois,17031824114,"Cook County, IL - 17031824114",2013-2017,77.30%
17,Illinois,17031824115,"Cook County, IL - 17031824115",2013-2017,70.90%
17,Illinois,17031824116,"Cook County, IL - 17031824116",2013-2017,74.00%
17,Illinois,17031824117,"Cook County, IL - 17031824117",2013-2017,79.80%
17,Illinois,17031824119,"Cook County, IL - 17031824119",2013-2017,78.90%
17,Illinois,17031824120,"Cook County, IL - 17031824120",2013-2017,73.40%
17,Illinois,17031824121,"Cook County, IL - 17031824121",2013-2017,75.40%
17,Illinois,17031824122,"Cook County, IL - 17031824122",2013-2017,74.70%
17,Illinois,17031824123,"Cook County, IL - 17031824123",2013-2017,74.00%
17,Illinois,17031824300,"Cook County, IL - 17031824300",2013-2017,60.10%
17,Illinois,17031824400,"Cook County, IL - 17031824400",2013-2017,47.30%
17,Illinois,17031824503,"Cook County, IL - 17031824503",2013-2017,74.90%
17,Illinois,17031824505,"Cook County, IL - 17031824505",2013-2017,75.60%
17,Illinois,17031824506,"Cook County, IL - 17031824506",2013-2017,65.60%
17,Illinois,17031824507,"Cook County, IL - 17031824507",2013-2017,63.50%
17,Illinois,17031824601,"Cook County, IL - 17031824601",2013-2017,76.10%
17,Illinois,17031824602,"Cook County, IL - 17031824602",2013-2017,74.40%
17,Illinois,17031824701,"Cook County, IL - 17031824701",2013-2017,71.60%
17,Illinois,17031824702,"Cook County, IL - 17031824702",2013-2017,64.40%
17,Illinois,17031824800,"Cook County, IL - 17031824800",2013-2017,73.00%
17,Illinois,17031824900,"Cook County, IL - 17031824900",2013-2017,62.30%
17,Illinois,17031825000,"Cook County, IL - 17031825000",2013-2017,76.50%
17,Illinois,17031825200,"Cook County, IL - 17031825200",2013-2017,86.00%
17,Illinois,17031825302,"Cook County, IL - 17031825302",2013-2017,77.30%
17,Illinois,17031825303,"Cook County, IL - 17031825303",2013-2017,73.50%
17,Illinois,17031825304,"Cook County, IL - 17031825304",2013-2017,75.20%
17,Illinois,17031825400,"Cook County, IL - 17031825400",2013-2017,67.80%
17,Illinois,17031825501,"Cook County, IL - 17031825501",2013-2017,69.30%
17,Illinois,17031825503,"Cook County, IL - 17031825503",2013-2017,72.60%
17,Illinois,17031825504,"Cook County, IL - 17031825504",2013-2017,80.10%
17,Illinois,17031825505,"Cook County, IL - 17031825505",2013-2017,79.50%
17,Illinois,17031825600,"Cook County, IL - 17031825600",2013-2017,61.70%
17,Illinois,17031825700,"Cook County, IL - 17031825700",2013-2017,71.80%
17,Illinois,17031825801,"Cook County, IL - 17031825801",2013-2017,56.50%
17,Illinois,17031825802,"Cook County, IL - 17031825802",2013-2017,80.10%
17,Illinois,17031825803,"Cook County, IL - 17031825803",2013-2017,60.80%
17,Illinois,17031825900,"Cook County, IL - 17031825900",2013-2017,64.80%
17,Illinois,17031826000,"Cook County, IL - 17031826000",2013-2017,60.40%
17,Illinois,17031826100,"Cook County, IL - 17031826100",2013-2017,68.20%
17,Illinois,17031826201,"Cook County, IL - 17031826201",2013-2017,55.60%
17,Illinois,17031826202,"Cook County, IL - 17031826202",2013-2017,65.30%
17,Illinois,17031826301,"Cook County, IL - 17031826301",2013-2017,80.50%
17,Illinois,17031826303,"Cook County, IL - 17031826303",2013-2017,74.40%
17,Illinois,17031826304,"Cook County, IL - 17031826304",2013-2017,66.40%
17,Illinois,17031826401,"Cook County, IL - 17031826401",2013-2017,68.00%
17,Illinois,17031826402,"Cook County, IL - 17031826402",2013-2017,71.10%
17,Illinois,17031826500,"Cook County, IL - 17031826500",2013-2017,65.90%
17,Illinois,17031826600,"Cook County, IL - 17031826600",2013-2017,62.50%
17,Illinois,17031826700,"Cook County, IL - 17031826700",2013-2017,61.00%
17,Illinois,17031826800,"Cook County, IL - 17031826800",2013-2017,72.20%
17,Illinois,17031826901,"Cook County, IL - 17031826901",2013-2017,57.50%
17,Illinois,17031826902,"Cook County, IL - 17031826902",2013-2017,55.40%
17,Illinois,17031827000,"Cook County, IL - 17031827000",2013-2017,56.20%
17,Illinois,17031827100,"Cook County, IL - 17031827100",2013-2017,63.10%
17,Illinois,17031827200,"Cook County, IL - 17031827200",2013-2017,64.40%
17,Illinois,17031827300,"Cook County, IL - 17031827300",2013-2017,48.20%
17,Illinois,17031827400,"Cook County, IL - 17031827400",2013-2017,48.40%
17,Illinois,17031827500,"Cook County, IL - 17031827500",2013-2017,53.30%
17,Illinois,17031827600,"Cook County, IL - 17031827600",2013-2017,62.10%
17,Illinois,17031827700,"Cook County, IL - 17031827700",2013-2017,76.00%
17,Illinois,17031827801,"Cook County, IL - 17031827801",2013-2017,71.00%
17,Illinois,17031827802,"Cook County, IL - 17031827802",2013-2017,70.90%
17,Illinois,17031827804,"Cook County, IL - 17031827804",2013-2017,75.60%
17,Illinois,17031827805,"Cook County, IL - 17031827805",2013-2017,62.80%
17,Illinois,17031827901,"Cook County, IL - 17031827901",2013-2017,79.40%
17,Illinois,17031827902,"Cook County, IL - 17031827902",2013-2017,71.40%
17,Illinois,17031828000,"Cook County, IL - 17031828000",2013-2017,62.50%
17,Illinois,17031828100,"Cook County, IL - 17031828100",2013-2017,65.80%
17,Illinois,17031828201,"Cook County, IL - 17031828201",2013-2017,70.60%
17,Illinois,17031828202,"Cook County, IL - 17031828202",2013-2017,70.70%
17,Illinois,17031828300,"Cook County, IL - 17031828300",2013-2017,65.70%
17,Illinois,17031828401,"Cook County, IL - 17031828401",2013-2017,72.70%
17,Illinois,17031828402,"Cook County, IL - 17031828402",2013-2017,67.10%
17,Illinois,17031828503,"Cook County, IL - 17031828503",2013-2017,56.50%
17,Illinois,17031828504,"Cook County, IL - 17031828504",2013-2017,72.20%
17,Illinois,17031828505,"Cook County, IL - 17031828505",2013-2017,60.90%
17,Illinois,17031828506,"Cook County, IL - 17031828506",2013-2017,63.40%
17,Illinois,17031828601,"Cook County, IL - 17031828601",2013-2017,66.10%
17,Illinois,17031828602,"Cook County, IL - 17031828602",2013-2017,71.70%
17,Illinois,17031828701,"Cook County, IL - 17031828701",2013-2017,77.00%
17,Illinois,17031828702,"Cook County, IL - 17031828702",2013-2017,58.70%
17,Illinois,17031828801,"Cook County, IL - 17031828801",2013-2017,80.20%
17,Illinois,17031828802,"Cook County, IL - 17031828802",2013-2017,66.60%
17,Illinois,17031828900,"Cook County, IL - 17031828900",2013-2017,45.50%
17,Illinois,17031829000,"Cook County, IL - 17031829000",2013-2017,45.90%
17,Illinois,17031829100,"Cook County, IL - 17031829100",2013-2017,53.60%
17,Illinois,17031829200,"Cook County, IL - 17031829200",2013-2017,63.20%
17,Illinois,17031829301,"Cook County, IL - 17031829301",2013-2017,55.40%
17,Illinois,17031829302,"Cook County, IL - 17031829302",2013-2017,51.40%
17,Illinois,17031829401,"Cook County, IL - 17031829401",2013-2017,52.90%
17,Illinois,17031829402,"Cook County, IL - 17031829402",2013-2017,59.60%
17,Illinois,17031829500,"Cook County, IL - 17031829500",2013-2017,48.70%
17,Illinois,17031829600,"Cook County, IL - 17031829600",2013-2017,66.10%
17,Illinois,17031829700,"Cook County, IL - 17031829700",2013-2017,52.60%
17,Illinois,17031829800,"Cook County, IL - 17031829800",2013-2017,81.60%
17,Illinois,17031829901,"Cook County, IL - 17031829901",2013-2017,78.00%
17,Illinois,17031829902,"Cook County, IL - 17031829902",2013-2017,68.20%
17,Illinois,17031830001,"Cook County, IL - 17031830001",2013-2017,50.90%
17,Illinois,17031830003,"Cook County, IL - 17031830003",2013-2017,81.90%
17,Illinois,17031830004,"Cook County, IL - 17031830004",2013-2017,77.90%
17,Illinois,17031830005,"Cook County, IL - 17031830005",2013-2017,77.60%
17,Illinois,17031830006,"Cook County, IL - 17031830006",2013-2017,65.50%
17,Illinois,17031830007,"Cook County, IL - 17031830007",2013-2017,61.20%
17,Illinois,17031830008,"Cook County, IL - 17031830008",2013-2017,74.30%
17,Illinois,17031830100,"Cook County, IL - 17031830100",2013-2017,71.90%
17,Illinois,17031830201,"Cook County, IL - 17031830201",2013-2017,56.30%
17,Illinois,17031830202,"Cook County, IL - 17031830202",2013-2017,77.20%
17,Illinois,17031830300,"Cook County, IL - 17031830300",2013-2017,64.80%
17,Illinois,17031830400,"Cook County, IL - 17031830400",2013-2017,68.60%
17,Illinois,17031830500,"Cook County, IL - 17031830500",2013-2017,47.90%
17,Illinois,17031830600,"Cook County, IL - 17031830600",2013-2017,73.70%
17,Illinois,17031830700,"Cook County, IL - 17031830700",2013-2017,72.30%
17,Illinois,17031830800,"Cook County, IL - 17031830800",2013-2017,91.00%
17,Illinois,17031830900,"Cook County, IL - 17031830900",2013-2017,82.90%
17,Illinois,17031831000,"Cook County, IL - 17031831000",2013-2017,90.20%
17,Illinois,17031831100,"Cook County, IL - 17031831100",2013-2017,70.90%
17,Illinois,17031831200,"Cook County, IL - 17031831200",2013-2017,69.10%
17,Illinois,17031831300,"Cook County, IL - 17031831300",2013-2017,66.10%
17,Illinois,17031831400,"Cook County, IL - 17031831400",2013-2017,54.10%
17,Illinois,17031831500,"Cook County, IL - 17031831500",2013-2017,71.70%
17,Illinois,17031831600,"Cook County, IL - 17031831600",2013-2017,60.30%
17,Illinois,17031831700,"Cook County, IL - 17031831700",2013-2017,74.60%
17,Illinois,17031831800,"Cook County, IL - 17031831800",2013-2017,76.30%
17,Illinois,17031831900,"Cook County, IL - 17031831900",2013-2017,88.10%
17,Illinois,17031832000,"Cook County, IL - 17031832000",2013-2017,92.20%
17,Illinois,17031832100,"Cook County, IL - 17031832100",2013-2017,84.70%
17,Illinois,17031832200,"Cook County, IL - 17031832200",2013-2017,76.20%
17,Illinois,17031832300,"Cook County, IL - 17031832300",2013-2017,85.60%
17,Illinois,17031832400,"Cook County, IL - 17031832400",2013-2017,76.50%
17,Illinois,17031832500,"Cook County, IL - 17031832500",2013-2017,73.80%
17,Illinois,17031832600,"Cook County, IL - 17031832600",2013-2017,89.80%
17,Illinois,17031832900,"Cook County, IL - 17031832900",2013-2017,88.60%
17,Illinois,17031833000,"Cook County, IL - 17031833000",2013-2017,80.20%
17,Illinois,17031833100,"Cook County, IL - 17031833100",2013-2017,86.10%
17,Illinois,17031833300,"Cook County, IL - 17031833300",2013-2017,85.70%
17,Illinois,17031833900,"Cook County, IL - 17031833900",2013-2017,56.80%
17,Illinois,17031834000,"Cook County, IL - 17031834000",2013-2017,59.30%
17,Illinois,17031834200,"Cook County, IL - 17031834200",2013-2017,57.80%
17,Illinois,17031834300,"Cook County, IL - 17031834300",2013-2017,54.60%
17,Illinois,17031834400,"Cook County, IL - 17031834400",2013-2017,68.10%
17,Illinois,17031834500,"Cook County, IL - 17031834500",2013-2017,65.50%
17,Illinois,17031834600,"Cook County, IL - 17031834600",2013-2017,57.20%
17,Illinois,17031834700,"Cook County, IL - 17031834700",2013-2017,48.20%
17,Illinois,17031834800,"Cook County, IL - 17031834800",2013-2017,46.70%
17,Illinois,17031834900,"Cook County, IL - 17031834900",2013-2017,36.30%
17,Illinois,17031835000,"Cook County, IL - 17031835000",2013-2017,58.80%
17,Illinois,17031835100,"Cook County, IL - 17031835100",2013-2017,66.80%
17,Illinois,17031835200,"Cook County, IL - 17031835200",2013-2017,65.20%
17,Illinois,17031835500,"Cook County, IL - 17031835500",2013-2017,52.10%
17,Illinois,17031835600,"Cook County, IL - 17031835600",2013-2017,39.10%
17,Illinois,17031835700,"Cook County, IL - 17031835700",2013-2017,78.70%
17,Illinois,17031835800,"Cook County, IL - 17031835800",2013-2017,85.90%
17,Illinois,17031835900,"Cook County, IL - 17031835900",2013-2017,50.90%
17,Illinois,17031836000,"Cook County, IL - 17031836000",2013-2017,78.90%
17,Illinois,17031836100,"Cook County, IL - 17031836100",2013-2017,68.50%
17,Illinois,17031836200,"Cook County, IL - 17031836200",2013-2017,83.60%
17,Illinois,17031836300,"Cook County, IL - 17031836300",2013-2017,87.30%
17,Illinois,17031836400,"Cook County, IL - 17031836400",2013-2017,66.30%
17,Illinois,17031836500,"Cook County, IL - 17031836500",2013-2017,78.10%
17,Illinois,17031836600,"Cook County, IL - 17031836600",2013-2017,76.10%
17,Illinois,17031836700,"Cook County, IL - 17031836700",2013-2017,71.80%
17,Illinois,17031836800,"Cook County, IL - 17031836800",2013-2017,49.90%
17,Illinois,17031836900,"Cook County, IL - 17031836900",2013-2017,65.30%
17,Illinois,17031837000,"Cook County, IL - 17031837000",2013-2017,62.20%
17,Illinois,17031837100,"Cook County, IL - 17031837100",2013-2017,52.40%
17,Illinois,17031837300,"Cook County, IL - 17031837300",2013-2017,70.20%
17,Illinois,17031837400,"Cook County, IL - 17031837400",2013-2017,74.80%
17,Illinois,17031837800,"Cook County, IL - 17031837800",2013-2017,75.30%
17,Illinois,17031838000,"Cook County, IL - 17031838000",2013-2017,62.50%
17,Illinois,17031838100,"Cook County, IL - 17031838100",2013-2017,60.10%
17,Illinois,17031838200,"Cook County, IL - 17031838200",2013-2017,72.00%
17,Illinois,17031838300,"Cook County, IL - 17031838300",2013-2017,69.70%
17,Illinois,17031838600,"Cook County, IL - 17031838600",2013-2017,47.00%
17,Illinois,17031838700,"Cook County, IL - 17031838700",2013-2017,52.80%
17,Illinois,17031838800,"Cook County, IL - 17031838800",2013-2017,49.40%
17,Illinois,17031839000,"Cook County, IL - 17031839000",2013-2017,85.30%
17,Illinois,17031839100,"Cook County, IL - 17031839100",2013-2017,89.40%
17,Illinois,17031839200,"Cook County, IL - 17031839200",2013-2017,69.50%
17,Illinois,17031839500,"Cook County, IL - 17031839500",2013-2017,55.70%
17,Illinois,17031839600,"Cook County, IL - 17031839600",2013-2017,56.60%
17,Illinois,17031839700,"Cook County, IL - 17031839700",2013-2017,63.00%
17,Illinois,17031839800,"Cook County, IL - 17031839800",2013-2017,69.10%
17,Illinois,17031839900,"Cook County, IL - 17031839900",2013-2017,75.10%
17,Illinois,17031840000,"Cook County, IL - 17031840000",2013-2017,78.80%
17,Illinois,17031840100,"Cook County, IL - 17031840100",2013-2017,71.00%
17,Illinois,17031840200,"Cook County, IL - 17031840200",2013-2017,76.80%
17,Illinois,17031840300,"Cook County, IL - 17031840300",2013-2017,74.30%
17,Illinois,17031840400,"Cook County, IL - 17031840400",2013-2017,68.90%
17,Illinois,17031840700,"Cook County, IL - 17031840700",2013-2017,49.50%
17,Illinois,17031840800,"Cook County, IL - 17031840800",2013-2017,49.10%
17,Illinois,17031841000,"Cook County, IL - 17031841000",2013-2017,75.70%
17,Illinois,17031841100,"Cook County, IL - 17031841100",2013-2017,64.80%
17,Illinois,17031841200,"Cook County, IL - 17031841200",2013-2017,72.50%
17,Illinois,17031841300,"Cook County, IL - 17031841300",2013-2017,71.80%
17,Illinois,17031841400,"Cook County, IL - 17031841400",2013-2017,58.60%
17,Illinois,17031841500,"Cook County, IL - 17031841500",2013-2017,58.00%
17,Illinois,17031841600,"Cook County, IL - 17031841600",2013-2017,46.90%
17,Illinois,17031841700,"Cook County, IL - 17031841700",2013-2017,37.70%
17,Illinois,17031841800,"Cook County, IL - 17031841800",2013-2017,59.60%
17,Illinois,17031841900,"Cook County, IL - 17031841900",2013-2017,91.80%
17,Illinois,17031842000,"Cook County, IL - 17031842000",2013-2017,81.50%
17,Illinois,17031842100,"Cook County, IL - 17031842100",2013-2017,60.60%
17,Illinois,17031842200,"Cook County, IL - 17031842200",2013-2017,76.20%
17,Illinois,17031842300,"Cook County, IL - 17031842300",2013-2017,90.40%
17,Illinois,17031842400,"Cook County, IL - 17031842400",2013-2017,66.40%
17,Illinois,17031842500,"Cook County, IL - 17031842500",2013-2017,44.20%
17,Illinois,17031842600,"Cook County, IL - 17031842600",2013-2017,60.70%
17,Illinois,17031842800,"Cook County, IL - 17031842800",2013-2017,63.20%
17,Illinois,17031842900,"Cook County, IL - 17031842900",2013-2017,50.50%
17,Illinois,17031843000,"Cook County, IL - 17031843000",2013-2017,57.80%
17,Illinois,17031843100,"Cook County, IL - 17031843100",2013-2017,62.00%
17,Illinois,17031843200,"Cook County, IL - 17031843200",2013-2017,71.50%
17,Illinois,17031843300,"Cook County, IL - 17031843300",2013-2017,61.40%
17,Illinois,17031843400,"Cook County, IL - 17031843400",2013-2017,51.80%
17,Illinois,17031843500,"Cook County, IL - 17031843500",2013-2017,46.70%
17,Illinois,17031843600,"Cook County, IL - 17031843600",2013-2017,68.70%
17,Illinois,17031843700,"Cook County, IL - 17031843700",2013-2017,74.80%
17,Illinois,17031843800,"Cook County, IL - 17031843800",2013-2017,64.40%
17,Illinois,17031843900,"Cook County, IL - 17031843900",2013-2017,59.40%
17,Illinois,17031980000,"Cook County, IL - 17031980000",2013-2017,No Data
17,Illinois,17031980100,"Cook County, IL - 17031980100",2013-2017,No Data
17,Illinois,17031990000,"Cook County, IL - 17031990000",2013-2017,No Data
17,Illinois,17033880100,"Crawford County, IL - 17033880100",2013-2017,74.30%
17,Illinois,17033880200,"Crawford County, IL - 17033880200",2013-2017,60.30%
17,Illinois,17033880300,"Crawford County, IL - 17033880300",2013-2017,58.70%
